 TIME                    ,±ÃÊýÁ¿                   ,±ÃÆµÂÊ                   ,ÀäÈ´ËþÊýÁ¿               ,ÀäÈ´ËþÆµÂÊ               ,
  +4.3460000000000000E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3461000000000004E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3461999999999998E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3463000000000002E+03,  +2.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3463999999999996E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3465000000000000E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3466000000000004E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3466999999999998E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3468000000000002E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3468999999999996E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3470000000000000E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3471000000000004E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3471999999999998E+03,  +1.0000000000000000E+00,  +4.1000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3473000000000002E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3473999999999996E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3475000000000000E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3476000000000004E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3476999999999998E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3478000000000002E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3478999999999996E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3480000000000000E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3481000000000004E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3481999999999998E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3483000000000002E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3483999999999996E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3485000000000000E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3486000000000004E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3486999999999998E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3488000000000002E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3488999999999996E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3490000000000000E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3491000000000004E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3491999999999998E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3493000000000002E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3493999999999996E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3495000000000000E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3496000000000004E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3496999999999998E+03,  +2.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3498000000000002E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3498999999999996E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3500000000000000E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3501000000000004E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3501999999999998E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3503000000000002E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3503999999999996E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3505000000000000E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3506000000000004E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3506999999999998E+03,  +1.0000000000000000E+00,  +4.1000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3508000000000002E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3508999999999996E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3510000000000000E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3511000000000004E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3511999999999998E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3513000000000002E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3513999999999996E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3515000000000000E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3516000000000004E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3516999999999998E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3518000000000002E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3518999999999996E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3520000000000000E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3521000000000004E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3521999999999998E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3523000000000002E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3523999999999996E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3525000000000000E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3526000000000004E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3526999999999998E+03,  +1.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3528000000000002E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3528999999999996E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3530000000000000E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3531000000000004E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3531999999999998E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3533000000000002E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3533999999999996E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3535000000000000E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3536000000000004E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3536999999999998E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3538000000000002E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3538999999999996E+03,  +2.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3540000000000000E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3541000000000004E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3541999999999998E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3543000000000002E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3543999999999996E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3545000000000000E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3546000000000004E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3546999999999998E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3548000000000002E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3548999999999996E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3550000000000000E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3551000000000004E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3551999999999998E+03,  +2.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3553000000000002E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3553999999999996E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3555000000000000E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3556000000000004E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3556999999999998E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3558000000000002E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3558999999999996E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3560000000000000E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3561000000000004E+03,  +1.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3561999999999998E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3563000000000002E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3563999999999996E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3565000000000000E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3566000000000004E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3566999999999998E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3568000000000002E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3568999999999996E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3570000000000000E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3571000000000004E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3571999999999998E+03,  +1.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3573000000000002E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3573999999999996E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3575000000000000E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3576000000000004E+03,  +2.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3576999999999998E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3578000000000002E+03,  +2.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3578999999999996E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3580000000000000E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3581000000000004E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3581999999999998E+03,  +2.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3583000000000002E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3583999999999996E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3585000000000000E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3586000000000004E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3586999999999998E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3588000000000002E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3588999999999996E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3590000000000000E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3591000000000004E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3591999999999998E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3593000000000002E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3593999999999996E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3595000000000000E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3596000000000004E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3596999999999998E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3598000000000002E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3598999999999996E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3600000000000000E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3601000000000004E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3601999999999998E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3603000000000002E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3603999999999996E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3605000000000000E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3606000000000004E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3606999999999998E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3608000000000002E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3608999999999996E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3610000000000000E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3611000000000004E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3611999999999998E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3613000000000002E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3613999999999996E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3615000000000000E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3616000000000004E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3616999999999998E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3618000000000002E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3618999999999996E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3620000000000000E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3621000000000004E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3621999999999998E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3623000000000002E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3623999999999996E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3625000000000000E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3626000000000004E+03,  +2.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3626999999999998E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3628000000000002E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3628999999999996E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3630000000000000E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3631000000000004E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3631999999999998E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3633000000000002E+03,  +1.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3633999999999996E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3635000000000000E+03,  +2.0000000000000000E+00,  +4.1000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3636000000000004E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3636999999999998E+03,  +2.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3638000000000002E+03,  +2.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3638999999999996E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3640000000000000E+03,  +1.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3641000000000004E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3641999999999998E+03,  +2.0000000000000000E+00,  +3.8000000000000000E+01,  +1.0000000000000000E+00,  +4.1000000000000000E+01,
  +4.3643000000000002E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3643999999999996E+03,  +1.0000000000000000E+00,  +4.4000000000000000E+01,  +1.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3645000000000000E+03,  +1.0000000000000000E+00,  +5.0000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3646000000000004E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3646999999999998E+03,  +2.0000000000000000E+00,  +3.5000000000000000E+01,  +1.0000000000000000E+00,  +3.8000000000000000E+01,
  +4.3648000000000002E+03,  +1.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +3.5000000000000000E+01,
  +4.3648999999999996E+03,  +2.0000000000000000E+00,  +3.8000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3650000000000000E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +2.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3651000000000004E+03,  +1.0000000000000000E+00,  +4.7000000000000000E+01,  +1.0000000000000000E+00,  +5.0000000000000000E+01,
  +4.3651999999999998E+03,  +2.0000000000000000E+00,  +4.4000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
  +4.3653000000000002E+03,  +1.0000000000000000E+00,  +4.1000000000000000E+01,  +2.0000000000000000E+00,  +4.7000000000000000E+01,
  +4.3653999999999996E+03,  +1.0000000000000000E+00,  +3.5000000000000000E+01,  +2.0000000000000000E+00,  +4.4000000000000000E+01,
