 TIME                    ,¸ººÉ                     ,
  +4.3708000000000002E+03,  +1.7710061280000000E+03,
  +4.3708999999999996E+03,  +1.8724472029999999E+03,
  +4.3710000000000000E+03,  +1.0835271849999999E+03,
  +4.3711000000000004E+03,  +1.3527286779999999E+03,
  +4.3711999999999998E+03,  +1.7690294380000000E+03,
  +4.3713000000000002E+03,  +1.7515942120000000E+03,
  +4.3713999999999996E+03,  +1.4764615369999999E+03,
  +4.3715000000000000E+03,  +1.3232227849999999E+03,
  +4.3716000000000004E+03,  +1.9496348599999999E+03,
  +4.3716999999999998E+03,  +1.7504283559999999E+03,
  +4.3718000000000002E+03,  +1.1313954130000000E+03,
  +4.3718999999999996E+03,  +1.9662642940000001E+03,
  +4.3720000000000000E+03,  +1.4221048539999999E+03,
  +4.3721000000000004E+03,  +1.8257905260000000E+03,
  +4.3721999999999998E+03,  +9.9641577380000001E+02,
  +4.3723000000000002E+03,  +9.9982725800000003E+02,
  +4.3723999999999996E+03,  +1.1341816100000001E+03,
  +4.3725000000000000E+03,  +1.6307873780000000E+03,
  +4.3726000000000004E+03,  +1.0672774870000001E+03,
  +4.3726999999999998E+03,  +1.4828052510000000E+03,
  +4.3728000000000002E+03,  +1.8857247970000001E+03,
  +4.3728999999999996E+03,  +1.8543256540000000E+03,
  +4.3730000000000000E+03,  +1.6931055819999999E+03,
  +4.3731000000000004E+03,  +1.8849147340000000E+03,
  +4.3731999999999998E+03,  +1.0377330880000000E+03,
  +4.3733000000000002E+03,  +1.5908373999999999E+03,
  +4.3733999999999996E+03,  +1.1987623100000001E+03,
  +4.3735000000000000E+03,  +1.2474998360000000E+03,
  +4.3736000000000004E+03,  +1.6150352539999999E+03,
  +4.3736999999999998E+03,  +1.5873639149999999E+03,
  +4.3738000000000002E+03,  +1.2793808750000001E+03,
  +4.3738999999999996E+03,  +1.6035067010000000E+03,
  +4.3740000000000000E+03,  +1.4182443129999999E+03,
  +4.3741000000000004E+03,  +1.0705850570000000E+03,
  +4.3741999999999998E+03,  +1.7881859030000001E+03,
  +4.3743000000000002E+03,  +1.4222696880000001E+03,
  +4.3743999999999996E+03,  +1.1026544940000001E+03,
  +4.3745000000000000E+03,  +1.7494031150000001E+03,
  +4.3746000000000004E+03,  +1.4331481180000001E+03,
  +4.3746999999999998E+03,  +1.9473246859999999E+03,
  +4.3748000000000002E+03,  +1.3926374450000001E+03,
  +4.3748999999999996E+03,  +1.9361140350000001E+03,
  +4.3750000000000000E+03,  +1.7040254030000001E+03,
  +4.3751000000000004E+03,  +1.2873590950000000E+03,
  +4.3751999999999998E+03,  +1.8070046640000000E+03,
  +4.3753000000000002E+03,  +1.6205888160000000E+03,
  +4.3753999999999996E+03,  +1.1034426350000001E+03,
  +4.3755000000000000E+03,  +1.1921792880000000E+03,
  +4.3756000000000004E+03,  +9.9103849260000004E+02,
  +4.3756999999999998E+03,  +1.5911540820000000E+03,
  +4.3758000000000002E+03,  +1.6802825270000001E+03,
  +4.3758999999999996E+03,  +1.4253879820000000E+03,
  +4.3760000000000000E+03,  +3.9029344160000001E+03,
  +4.3761000000000004E+03,  +3.0926032709999999E+03,
  +4.3761999999999998E+03,  +4.2466458039999998E+03,
  +4.3763000000000002E+03,  +4.5125460409999996E+03,
  +4.3763999999999996E+03,  +2.3511136820000002E+03,
  +4.3765000000000000E+03,  +4.9168665620000002E+03,
  +4.3766000000000004E+03,  +4.1241990370000003E+03,
  +4.3766999999999998E+03,  +2.2304913110000002E+03,
  +4.3768000000000002E+03,  +2.0278562380000001E+03,
  +4.3768999999999996E+03,  +4.6952554700000001E+03,
  +4.3770000000000000E+03,  +2.8624878520000002E+03,
  +4.3771000000000004E+03,  +3.7999298269999999E+03,
  +4.3771999999999998E+03,  +3.2175904719999999E+03,
  +4.3773000000000002E+03,  +3.0537898639999999E+03,
  +4.3773999999999996E+03,  +2.7624018599999999E+03,
  +4.3775000000000000E+03,  +4.1804000230000001E+03,
  +4.3776000000000004E+03,  +4.9880238110000000E+03,
  +4.3776999999999998E+03,  +2.9776526699999999E+03,
  +4.3778000000000002E+03,  +4.8787293280000004E+03,
  +4.3778999999999996E+03,  +2.7330137559999998E+03,
  +4.3780000000000000E+03,  +2.3095863890000001E+03,
  +4.3781000000000004E+03,  +4.3585175179999997E+03,
  +4.3781999999999998E+03,  +4.4377218700000003E+03,
  +4.3783000000000002E+03,  +4.3713420459999998E+03,
  +4.3783999999999996E+03,  +2.4998659360000001E+03,
  +4.3785000000000000E+03,  +2.7933556480000002E+03,
  +4.3786000000000004E+03,  +3.8866811240000002E+03,
  +4.3786999999999998E+03,  +2.5196875719999998E+03,
  +4.3788000000000002E+03,  +3.7007541430000001E+03,
  +4.3788999999999996E+03,  +3.5716825359999998E+03,
  +4.3790000000000000E+03,  +3.4565838760000001E+03,
  +4.3791000000000004E+03,  +3.0004068729999999E+03,
  +4.3791999999999998E+03,  +3.6982968569999998E+03,
  +4.3793000000000002E+03,  +2.1599229460000001E+03,
  +4.3793999999999996E+03,  +4.9666896539999998E+03,
  +4.3795000000000000E+03,  +4.0473057620000000E+03,
  +4.3796000000000004E+03,  +4.1169050509999997E+03,
  +4.3796999999999998E+03,  +4.4658900530000001E+03,
  +4.3798000000000002E+03,  +4.8119120700000003E+03,
  +4.3798999999999996E+03,  +2.3574593890000001E+03,
  +4.3800000000000000E+03,  +2.0913214149999999E+03,
  +4.3801000000000004E+03,  +3.0120043630000000E+03,
  +4.3801999999999998E+03,  +4.9869965620000003E+03,
  +4.3803000000000002E+03,  +3.7327697680000001E+03,
  +4.3803999999999996E+03,  +4.3477086040000004E+03,
  +4.3805000000000000E+03,  +4.0520684849999998E+03,
  +4.3806000000000004E+03,  +4.2537628720000002E+03,
  +4.3806999999999998E+03,  +4.9066630249999998E+03,
  +4.3808000000000002E+03,  +4.6155709939999997E+03,
  +4.3808999999999996E+03,  +4.0888484010000002E+03,
  +4.3810000000000000E+03,  +2.5353957650000002E+03,
  +4.3811000000000004E+03,  +2.3878333170000001E+03,
  +4.3811999999999998E+03,  +3.1380246390000002E+03,
  +4.3813000000000002E+03,  +3.0043112500000002E+03,
  +4.3813999999999996E+03,  +4.0884339749999999E+03,
  +4.3815000000000000E+03,  +4.7109946399999999E+03,
  +4.3816000000000004E+03,  +2.1592342979999999E+03,
  +4.3816999999999998E+03,  +2.3609188159999999E+03,
  +4.3818000000000002E+03,  +4.6561322950000003E+03,
  +4.3818999999999996E+03,  +4.6693472659999998E+03,
  +4.3820000000000000E+03,  +3.2844524489999999E+03,
  +4.3821000000000004E+03,  +3.4064005290000000E+03,
  +4.3821999999999998E+03,  +3.7453625330000000E+03,
  +4.3823000000000002E+03,  +4.9883141740000001E+03,
  +4.3823999999999996E+03,  +2.7049270799999999E+03,
  +4.3825000000000000E+03,  +2.6727515060000001E+03,
  +4.3826000000000004E+03,  +4.1964344309999997E+03,
  +4.3826999999999998E+03,  +4.8081017140000004E+03,
  +4.3828000000000002E+03,  +3.9798461130000001E+03,
  +4.3828999999999996E+03,  +4.9293710929999997E+03,
  +4.3830000000000000E+03,  +2.5646905219999999E+03,
  +4.3831000000000004E+03,  +3.3806188480000001E+03,
  +4.3831999999999998E+03,  +3.0178911619999999E+03,
  +4.3833000000000002E+03,  +3.6801552620000002E+03,
  +4.3833999999999996E+03,  +4.2513597300000001E+03,
  +4.3835000000000000E+03,  +3.8878938790000002E+03,
  +4.3836000000000004E+03,  +2.0133521499999999E+03,
  +4.3836999999999998E+03,  +2.6982432159999998E+03,
  +4.3838000000000002E+03,  +3.8834505749999998E+03,
  +4.3838999999999996E+03,  +4.9450495769999998E+03,
  +4.3840000000000000E+03,  +1.2372318829999999E+03,
  +4.3841000000000004E+03,  +1.6378702360000000E+03,
  +4.3841999999999998E+03,  +1.3932830220000001E+03,
  +4.3843000000000002E+03,  +1.6307156560000001E+03,
  +4.3843999999999996E+03,  +9.7337722080000003E+02,
  +4.3845000000000000E+03,  +1.1839876890000000E+03,
  +4.3846000000000004E+03,  +1.9852635490000000E+03,
  +4.3846999999999998E+03,  +9.0563551299999995E+02,
  +4.3848000000000002E+03,  +1.7383622900000000E+03,
  +4.3848999999999996E+03,  +1.4738024270000001E+03,
  +4.3850000000000000E+03,  +1.8002702460000000E+03,
  +4.3851000000000004E+03,  +9.4719317100000001E+02,
  +4.3851999999999998E+03,  +1.0934130430000000E+03,
  +4.3853000000000002E+03,  +1.4879505290000000E+03,
  +4.3853999999999996E+03,  +1.2691420940000000E+03,
  +4.3855000000000000E+03,  +1.9900652359999999E+03,
  +4.3856000000000004E+03,  +1.0654674780000000E+03,
  +4.3856999999999998E+03,  +1.3587640640000000E+03,
  +4.3858000000000002E+03,  +1.9233471130000000E+03,
  +4.3858999999999996E+03,  +1.0690592750000001E+03,
  +4.3860000000000000E+03,  +1.6715027110000001E+03,
  +4.3861000000000004E+03,  +1.8389082340000000E+03,
  +4.3861999999999998E+03,  +1.7841305060000000E+03,
  +4.3863000000000002E+03,  +1.3726261030000001E+03,
  +4.3863999999999996E+03,  +1.4984271440000000E+03,
  +4.3865000000000000E+03,  +1.4364016090000000E+03,
  +4.3866000000000004E+03,  +1.9707492040000000E+03,
  +4.3866999999999998E+03,  +1.5892527940000000E+03,
  +4.3868000000000002E+03,  +1.9164804119999999E+03,
  +4.3868999999999996E+03,  +1.2525529280000001E+03,
  +4.3870000000000000E+03,  +1.3822515200000000E+03,
  +4.3871000000000004E+03,  +1.1616217210000000E+03,
  +4.3871999999999998E+03,  +1.7865398809999999E+03,
  +4.3873000000000002E+03,  +1.7278809960000001E+03,
  +4.3873999999999996E+03,  +1.0692521609999999E+03,
  +4.3875000000000000E+03,  +1.0890166429999999E+03,
  +4.3876000000000004E+03,  +1.2668472859999999E+03,
  +4.3876999999999998E+03,  +1.8446424810000001E+03,
  +4.3878000000000002E+03,  +9.6340563959999997E+02,
  +4.3878999999999996E+03,  +1.5365242670000000E+03,
  +4.3880000000000000E+03,  +1.3229081710000000E+03,
  +4.3881000000000004E+03,  +1.1688883949999999E+03,
  +4.3881999999999998E+03,  +1.4069439379999999E+03,
  +4.3883000000000002E+03,  +1.2411520470000000E+03,
  +4.3883999999999996E+03,  +1.9710187089999999E+03,
  +4.3885000000000000E+03,  +1.1929289429999999E+03,
  +4.3886000000000004E+03,  +1.4857038460000001E+03,
  +4.3886999999999998E+03,  +1.6244225850000000E+03,
  +4.3888000000000002E+03,  +1.5037943920000000E+03,
  +4.3888999999999996E+03,  +1.3115779990000001E+03,
  +4.3890000000000000E+03,  +1.4706371329999999E+03,
  +4.3891000000000004E+03,  +1.0132483630000000E+03,
  +4.3891999999999998E+03,  +1.9004300820000001E+03,
  +4.3893000000000002E+03,  +1.2149348290000000E+03,
  +4.3893999999999996E+03,  +1.2736894669999999E+03,
  +4.3895000000000000E+03,  +1.9320935750000001E+03,
  +4.3896000000000004E+03,  +1.0945431750000000E+03,
  +4.3896999999999998E+03,  +9.1729225440000005E+02,
  +4.3898000000000002E+03,  +1.9157477930000000E+03,
  +4.3898999999999996E+03,  +9.0679072980000001E+02,
  +4.3900000000000000E+03,  +1.1001434099999999E+03,
  +4.3901000000000004E+03,  +1.3377986730000000E+03,
  +4.3901999999999998E+03,  +1.4531035600000000E+03,
  +4.3903000000000002E+03,  +9.2993727409999997E+02,
  +4.3903999999999996E+03,  +1.9469278489999999E+03,
  +4.3905000000000000E+03,  +9.6088086899999996E+02,
  +4.3906000000000004E+03,  +1.6733194010000000E+03,
  +4.3906999999999998E+03,  +1.7378117040000000E+03,
  +4.3908000000000002E+03,  +1.3607015520000000E+03,
  +4.3908999999999996E+03,  +1.9831372300000000E+03,
  +4.3910000000000000E+03,  +1.7319242280000001E+03,
  +4.3911000000000004E+03,  +1.4239780479999999E+03,
  +4.3911999999999998E+03,  +1.0558958700000001E+03,
  +4.3913000000000002E+03,  +1.2438862549999999E+03,
  +4.3913999999999996E+03,  +1.5815869709999999E+03,
  +4.3915000000000000E+03,  +1.8865502610000001E+03,
  +4.3916000000000004E+03,  +1.2375544100000000E+03,
  +4.3916999999999998E+03,  +1.6177590180000000E+03,
  +4.3918000000000002E+03,  +1.4135290829999999E+03,
  +4.3918999999999996E+03,  +1.1640895169999999E+03,
  +4.3920000000000000E+03,  +1.8013092650000001E+03,
  +4.3921000000000004E+03,  +1.4940394309999999E+03,
  +4.3921999999999998E+03,  +1.6525964660000000E+03,
  +4.3923000000000002E+03,  +1.2095023060000001E+03,
  +4.3923999999999996E+03,  +1.1143940740000000E+03,
  +4.3925000000000000E+03,  +1.2902169420000000E+03,
  +4.3926000000000004E+03,  +1.9667797810000000E+03,
  +4.3926999999999998E+03,  +1.9067712939999999E+03,
  +4.3928000000000002E+03,  +1.3792347310000000E+03,
  +4.3928999999999996E+03,  +1.7338339149999999E+03,
  +4.3930000000000000E+03,  +1.9406577629999999E+03,
  +4.3931000000000004E+03,  +1.4717374040000000E+03,
  +4.3931999999999998E+03,  +1.8866201619999999E+03,
  +4.3933000000000002E+03,  +1.2227114630000001E+03,
  +4.3933999999999996E+03,  +1.4222493340000001E+03,
  +4.3935000000000000E+03,  +1.0775063419999999E+03,
  +4.3936000000000004E+03,  +1.8028426580000000E+03,
  +4.3936999999999998E+03,  +9.3678409680000004E+02,
  +4.3938000000000002E+03,  +1.0272318190000001E+03,
  +4.3938999999999996E+03,  +1.8475464340000001E+03,
  +4.3940000000000000E+03,  +1.9907787719999999E+03,
  +4.3941000000000004E+03,  +1.5010567490000001E+03,
  +4.3941999999999998E+03,  +9.7057098180000003E+02,
  +4.3943000000000002E+03,  +1.4756895600000000E+03,
  +4.3943999999999996E+03,  +1.5531718659999999E+03,
  +4.3945000000000000E+03,  +1.3694208759999999E+03,
  +4.3946000000000004E+03,  +1.2758416549999999E+03,
  +4.3946999999999998E+03,  +1.9946888799999999E+03,
  +4.3948000000000002E+03,  +1.5745956659999999E+03,
  +4.3948999999999996E+03,  +1.2476415900000000E+03,
  +4.3950000000000000E+03,  +1.6265554930000001E+03,
  +4.3951000000000004E+03,  +1.3508817019999999E+03,
  +4.3951999999999998E+03,  +1.3392436590000000E+03,
  +4.3953000000000002E+03,  +1.8931565720000001E+03,
  +4.3953999999999996E+03,  +1.7854340910000001E+03,
  +4.3955000000000000E+03,  +1.3636718000000001E+03,
  +4.3956000000000004E+03,  +9.3969322320000003E+02,
  +4.3956999999999998E+03,  +9.5055753049999998E+02,
  +4.3958000000000002E+03,  +1.3995964340000000E+03,
  +4.3958999999999996E+03,  +9.8452756880000004E+02,
  +4.3960000000000000E+03,  +1.9499763140000000E+03,
  +4.3961000000000004E+03,  +9.2480702740000004E+02,
  +4.3961999999999998E+03,  +1.3596108560000000E+03,
  +4.3963000000000002E+03,  +1.1531970060000001E+03,
  +4.3963999999999996E+03,  +1.4770277510000001E+03,
  +4.3965000000000000E+03,  +1.7230256810000001E+03,
  +4.3966000000000004E+03,  +1.3998705530000000E+03,
  +4.3966999999999998E+03,  +1.8089197090000000E+03,
  +4.3968000000000002E+03,  +9.0653210090000005E+02,
  +4.3968999999999996E+03,  +1.1178964390000001E+03,
  +4.3970000000000000E+03,  +1.9257954219999999E+03,
  +4.3971000000000004E+03,  +9.2860568839999996E+02,
  +4.3971999999999998E+03,  +1.1749104000000000E+03,
  +4.3973000000000002E+03,  +1.5602967710000000E+03,
  +4.3973999999999996E+03,  +1.4688072729999999E+03,
  +4.3975000000000000E+03,  +1.6303418099999999E+03,
  +4.3976000000000004E+03,  +1.1059960320000000E+03,
  +4.3976999999999998E+03,  +1.6432050079999999E+03,
  +4.3978000000000002E+03,  +1.5188241390000001E+03,
  +4.3978999999999996E+03,  +1.8601296629999999E+03,
  +4.3980000000000000E+03,  +1.8674999100000000E+03,
  +4.3981000000000004E+03,  +1.8249918700000001E+03,
  +4.3981999999999998E+03,  +1.3583944300000001E+03,
  +4.3983000000000002E+03,  +1.0461919470000000E+03,
  +4.3983999999999996E+03,  +1.8821551039999999E+03,
  +4.3985000000000000E+03,  +1.6355458570000001E+03,
  +4.3986000000000004E+03,  +9.7602051119999999E+02,
  +4.3986999999999998E+03,  +1.4876270170000000E+03,
  +4.3988000000000002E+03,  +1.2634080110000000E+03,
  +4.3988999999999996E+03,  +1.2082417849999999E+03,
  +4.3990000000000000E+03,  +1.5994165390000001E+03,
  +4.3991000000000004E+03,  +1.8363349920000001E+03,
  +4.3991999999999998E+03,  +1.8581751330000000E+03,
  +4.3993000000000002E+03,  +1.3885035539999999E+03,
  +4.3993999999999996E+03,  +1.2985091440000001E+03,
  +4.3995000000000000E+03,  +1.0944032500000001E+03,
  +4.3996000000000004E+03,  +1.6339637630000000E+03,
  +4.3996999999999998E+03,  +1.1426829909999999E+03,
  +4.3998000000000002E+03,  +1.6694864439999999E+03,
  +4.3998999999999996E+03,  +1.8100929160000001E+03,
  +4.4000000000000000E+03,  +4.5851643199999999E+03,
  +4.4001000000000004E+03,  +3.9927176620000000E+03,
  +4.4001999999999998E+03,  +2.4202332950000000E+03,
  +4.4003000000000002E+03,  +2.6611182030000000E+03,
  +4.4003999999999996E+03,  +2.5440652449999998E+03,
  +4.4005000000000000E+03,  +4.6512888439999997E+03,
  +4.4006000000000004E+03,  +4.4338010919999997E+03,
  +4.4006999999999998E+03,  +4.4289052869999996E+03,
  +4.4008000000000002E+03,  +2.4633409310000002E+03,
  +4.4008999999999996E+03,  +3.3666101309999999E+03,
  +4.4010000000000000E+03,  +2.1248386460000002E+03,
  +4.4011000000000004E+03,  +3.2776898400000000E+03,
  +4.4011999999999998E+03,  +4.9866079579999996E+03,
  +4.4013000000000002E+03,  +2.5325367689999998E+03,
  +4.4013999999999996E+03,  +4.8391710510000003E+03,
  +4.4015000000000000E+03,  +3.1979877350000002E+03,
  +4.4016000000000004E+03,  +2.1806652680000002E+03,
  +4.4016999999999998E+03,  +2.4692844949999999E+03,
  +4.4018000000000002E+03,  +3.4626866260000002E+03,
  +4.4018999999999996E+03,  +4.3629421789999997E+03,
  +4.4020000000000000E+03,  +2.3568923490000002E+03,
  +4.4021000000000004E+03,  +4.2593173580000002E+03,
  +4.4021999999999998E+03,  +2.2117381049999999E+03,
  +4.4023000000000002E+03,  +3.6447326629999998E+03,
  +4.4023999999999996E+03,  +2.7103340330000001E+03,
  +4.4025000000000000E+03,  +3.7977193309999998E+03,
  +4.4026000000000004E+03,  +2.8810030040000001E+03,
  +4.4026999999999998E+03,  +3.1962573240000002E+03,
  +4.4028000000000002E+03,  +4.1162341159999996E+03,
  +4.4028999999999996E+03,  +4.5949581159999998E+03,
  +4.4030000000000000E+03,  +2.0106498010000000E+03,
  +4.4031000000000004E+03,  +2.3751733730000001E+03,
  +4.4031999999999998E+03,  +2.8494671170000001E+03,
  +4.4033000000000002E+03,  +3.8780474629999999E+03,
  +4.4033999999999996E+03,  +3.1480997179999999E+03,
  +4.4035000000000000E+03,  +3.3481862970000002E+03,
  +4.4036000000000004E+03,  +4.8606348770000004E+03,
  +4.4036999999999998E+03,  +3.2147450500000000E+03,
  +4.4038000000000002E+03,  +2.0418204149999999E+03,
  +4.4038999999999996E+03,  +2.3832214640000002E+03,
  +4.4040000000000000E+03,  +2.7076633430000002E+03,
  +4.4041000000000004E+03,  +4.0474929699999998E+03,
  +4.4041999999999998E+03,  +2.3401453069999998E+03,
  +4.4043000000000002E+03,  +3.1003268990000001E+03,
  +4.4043999999999996E+03,  +3.5134204289999998E+03,
  +4.4045000000000000E+03,  +4.5443069040000000E+03,
  +4.4046000000000004E+03,  +4.2318808230000004E+03,
  +4.4046999999999998E+03,  +2.1642601230000000E+03,
  +4.4048000000000002E+03,  +3.5295233300000000E+03,
  +4.4048999999999996E+03,  +4.7240118499999999E+03,
  +4.4050000000000000E+03,  +3.6698222689999998E+03,
  +4.4051000000000004E+03,  +4.2768605539999999E+03,
  +4.4051999999999998E+03,  +4.6975691760000000E+03,
  +4.4053000000000002E+03,  +4.2934606450000001E+03,
  +4.4053999999999996E+03,  +3.0166696790000001E+03,
  +4.4055000000000000E+03,  +4.8204471899999999E+03,
  +4.4056000000000004E+03,  +4.3843727470000003E+03,
  +4.4056999999999998E+03,  +3.5534835220000000E+03,
  +4.4058000000000002E+03,  +4.9742052379999996E+03,
  +4.4058999999999996E+03,  +2.1408989940000001E+03,
  +4.4060000000000000E+03,  +4.0180891150000002E+03,
  +4.4061000000000004E+03,  +4.4547489649999998E+03,
  +4.4061999999999998E+03,  +4.4746904770000001E+03,
  +4.4063000000000002E+03,  +4.8343782460000002E+03,
  +4.4063999999999996E+03,  +2.3257152259999998E+03,
  +4.4065000000000000E+03,  +4.0496662600000000E+03,
  +4.4066000000000004E+03,  +2.3985192160000001E+03,
  +4.4066999999999998E+03,  +3.4034320309999998E+03,
  +4.4068000000000002E+03,  +4.4239794860000002E+03,
  +4.4068999999999996E+03,  +2.9718993879999998E+03,
  +4.4070000000000000E+03,  +4.7033221930000000E+03,
  +4.4071000000000004E+03,  +2.5766472570000001E+03,
  +4.4071999999999998E+03,  +3.2623426909999998E+03,
  +4.4073000000000002E+03,  +3.8470188469999998E+03,
  +4.4073999999999996E+03,  +3.7931253999999999E+03,
  +4.4075000000000000E+03,  +4.0121299009999998E+03,
  +4.4076000000000004E+03,  +3.6365590390000002E+03,
  +4.4076999999999998E+03,  +3.1086512320000002E+03,
  +4.4078000000000002E+03,  +4.1141573790000002E+03,
  +4.4078999999999996E+03,  +3.3386712160000002E+03,
  +4.4080000000000000E+03,  +1.3868469520000001E+03,
  +4.4081000000000004E+03,  +1.2498720109999999E+03,
  +4.4081999999999998E+03,  +1.9446233740000000E+03,
  +4.4083000000000002E+03,  +9.6055851110000003E+02,
  +4.4083999999999996E+03,  +1.9291348710000000E+03,
  +4.4085000000000000E+03,  +1.9702845860000000E+03,
  +4.4086000000000004E+03,  +1.0022812310000000E+03,
  +4.4086999999999998E+03,  +1.7830011720000000E+03,
  +4.4088000000000002E+03,  +1.4724342389999999E+03,
  +4.4088999999999996E+03,  +1.8956836470000001E+03,
  +4.4090000000000000E+03,  +1.9315127199999999E+03,
  +4.4091000000000004E+03,  +1.2288486610000000E+03,
  +4.4091999999999998E+03,  +1.2254741919999999E+03,
  +4.4093000000000002E+03,  +9.3687032150000005E+02,
  +4.4093999999999996E+03,  +1.6423608119999999E+03,
  +4.4095000000000000E+03,  +1.7259493769999999E+03,
  +4.4096000000000004E+03,  +1.8956439630000000E+03,
  +4.4096999999999998E+03,  +1.3300496800000001E+03,
  +4.4098000000000002E+03,  +1.1765980620000000E+03,
  +4.4098999999999996E+03,  +1.9169830549999999E+03,
  +4.4100000000000000E+03,  +9.4931518070000004E+02,
  +4.4101000000000004E+03,  +1.5658842390000000E+03,
  +4.4101999999999998E+03,  +1.6136835289999999E+03,
  +4.4103000000000002E+03,  +1.3562120789999999E+03,
  +4.4103999999999996E+03,  +1.1748785310000001E+03,
  +4.4105000000000000E+03,  +1.5082514440000000E+03,
  +4.4106000000000004E+03,  +1.6679423010000000E+03,
  +4.4106999999999998E+03,  +1.8608384160000001E+03,
  +4.4108000000000002E+03,  +9.1653142200000002E+02,
  +4.4108999999999996E+03,  +1.4952399129999999E+03,
  +4.4110000000000000E+03,  +1.5082156060000000E+03,
  +4.4111000000000004E+03,  +9.7831708909999998E+02,
  +4.4111999999999998E+03,  +9.8941476360000001E+02,
  +4.4113000000000002E+03,  +1.2802431990000000E+03,
  +4.4113999999999996E+03,  +1.7988032470000001E+03,
  +4.4115000000000000E+03,  +1.5798156030000000E+03,
  +4.4116000000000004E+03,  +9.2673692050000000E+02,
  +4.4116999999999998E+03,  +1.5084791590000000E+03,
  +4.4118000000000002E+03,  +1.7705523200000000E+03,
  +4.4118999999999996E+03,  +1.3329406440000000E+03,
  +4.4120000000000000E+03,  +1.9134447820000000E+03,
  +4.4121000000000004E+03,  +1.3208106170000001E+03,
  +4.4121999999999998E+03,  +1.0703952520000000E+03,
  +4.4123000000000002E+03,  +1.5564835390000001E+03,
  +4.4123999999999996E+03,  +1.0756644699999999E+03,
  +4.4125000000000000E+03,  +1.8351635730000000E+03,
  +4.4126000000000004E+03,  +1.2204988020000001E+03,
  +4.4126999999999998E+03,  +1.2043754110000000E+03,
  +4.4128000000000002E+03,  +1.2051602240000000E+03,
  +4.4128999999999996E+03,  +1.0264293720000001E+03,
  +4.4130000000000000E+03,  +1.2310116599999999E+03,
  +4.4131000000000004E+03,  +1.3802764640000000E+03,
  +4.4131999999999998E+03,  +1.7161271790000001E+03,
  +4.4133000000000002E+03,  +1.5644701080000000E+03,
  +4.4133999999999996E+03,  +9.0522356420000006E+02,
  +4.4135000000000000E+03,  +1.3448961489999999E+03,
  +4.4136000000000004E+03,  +1.0751437289999999E+03,
  +4.4136999999999998E+03,  +1.3317779230000001E+03,
  +4.4138000000000002E+03,  +1.5722109860000000E+03,
  +4.4138999999999996E+03,  +1.8041285889999999E+03,
  +4.4140000000000000E+03,  +1.3524845160000000E+03,
  +4.4141000000000004E+03,  +1.6764959970000000E+03,
  +4.4141999999999998E+03,  +1.9283699919999999E+03,
  +4.4143000000000002E+03,  +1.1979326980000001E+03,
  +4.4143999999999996E+03,  +1.7464648600000000E+03,
  +4.4145000000000000E+03,  +1.5051490500000000E+03,
  +4.4146000000000004E+03,  +1.1070069739999999E+03,
  +4.4146999999999998E+03,  +1.2079326910000000E+03,
  +4.4148000000000002E+03,  +1.8608774129999999E+03,
  +4.4148999999999996E+03,  +1.2112905330000001E+03,
  +4.4150000000000000E+03,  +1.3043298680000000E+03,
  +4.4151000000000004E+03,  +1.8694982150000001E+03,
  +4.4151999999999998E+03,  +9.6237257850000003E+02,
  +4.4153000000000002E+03,  +9.2456394469999998E+02,
  +4.4153999999999996E+03,  +1.3907764940000000E+03,
  +4.4155000000000000E+03,  +1.6433007709999999E+03,
  +4.4156000000000004E+03,  +1.2348663930000000E+03,
  +4.4156999999999998E+03,  +1.0204022690000000E+03,
  +4.4158000000000002E+03,  +1.9971179890000001E+03,
  +4.4158999999999996E+03,  +1.7878835959999999E+03,
  +4.4160000000000000E+03,  +1.8931444640000000E+03,
  +4.4161000000000004E+03,  +1.0855778849999999E+03,
  +4.4161999999999998E+03,  +1.1619937940000000E+03,
  +4.4163000000000002E+03,  +1.2023181600000000E+03,
  +4.4163999999999996E+03,  +1.6938378510000000E+03,
  +4.4165000000000000E+03,  +9.3838244159999999E+02,
  +4.4166000000000004E+03,  +1.0515677519999999E+03,
  +4.4166999999999998E+03,  +1.3236409990000000E+03,
  +4.4168000000000002E+03,  +9.3906514219999997E+02,
  +4.4168999999999996E+03,  +1.1048939459999999E+03,
  +4.4170000000000000E+03,  +1.9229752579999999E+03,
  +4.4171000000000004E+03,  +1.4163618340000000E+03,
  +4.4171999999999998E+03,  +1.0147124800000000E+03,
  +4.4173000000000002E+03,  +1.8477773600000000E+03,
  +4.4173999999999996E+03,  +9.2338595929999997E+02,
  +4.4175000000000000E+03,  +1.5693121990000000E+03,
  +4.4176000000000004E+03,  +1.7019419230000001E+03,
  +4.4176999999999998E+03,  +9.0346540719999996E+02,
  +4.4178000000000002E+03,  +1.2969073539999999E+03,
  +4.4178999999999996E+03,  +9.8683185119999996E+02,
  +4.4180000000000000E+03,  +1.1622506030000000E+03,
  +4.4181000000000004E+03,  +1.8426569620000000E+03,
  +4.4181999999999998E+03,  +1.0722838310000000E+03,
  +4.4183000000000002E+03,  +1.9631599830000000E+03,
  +4.4183999999999996E+03,  +1.8408914159999999E+03,
  +4.4185000000000000E+03,  +1.6948031249999999E+03,
  +4.4186000000000004E+03,  +1.5220814900000000E+03,
  +4.4186999999999998E+03,  +1.5150507419999999E+03,
  +4.4188000000000002E+03,  +1.3479147020000000E+03,
  +4.4188999999999996E+03,  +1.2756461710000001E+03,
