 TIME                    ,ÏµÍ³COP                  ,Time                     ,¸ººÉ                     ,
  +4.7851000000000004E+03,  +5.6406869618775719E+00,  +4.7851999999999998E+03,  +4.3834092940000000E+03,
  +4.7851999999999998E+03,  +5.0714424832276510E+00,  +4.7853000000000002E+03,  +2.8354422760000002E+03,
  +4.7853000000000002E+03,  +5.1654421688320609E+00,  +4.7853999999999996E+03,  +2.5815835860000002E+03,
  +4.7853999999999996E+03,  +5.4095998717200064E+00,  +4.7855000000000000E+03,  +4.3239643400000004E+03,
  +4.7855000000000000E+03,  +5.3731370022314451E+00,  +4.7856000000000004E+03,  +3.6354862199999998E+03,
  +4.7856000000000004E+03,  +5.1594164600488917E+00,  +4.7856999999999998E+03,  +3.0749892490000002E+03,
  +4.7856999999999998E+03,  +5.3360196496369143E+00,  +4.7858000000000002E+03,  +2.2337630979999999E+03,
  +4.7858000000000002E+03,  +5.3266955009425425E+00,  +4.7858999999999996E+03,  +2.3397261020000001E+03,
  +4.7858999999999996E+03,  +5.3553878465475639E+00,  +4.7860000000000000E+03,  +2.2690696029999999E+03,
  +4.7860000000000000E+03,  +5.1784689265445323E+00,  +4.7861000000000004E+03,  +4.5449021339999999E+03,
  +4.7861000000000004E+03,  +5.2223967537809051E+00,  +4.7861999999999998E+03,  +3.2817960889999999E+03,
  +4.7861999999999998E+03,  +5.2536580332348457E+00,  +4.7863000000000002E+03,  +2.4986431699999998E+03,
  +4.7863000000000002E+03,  +5.2754048239797715E+00,  +4.7863999999999996E+03,  +4.5340237049999996E+03,
  +4.7863999999999996E+03,  +5.4670463883516121E+00,  +4.7865000000000000E+03,  +3.9620699209999998E+03,
  +4.7865000000000000E+03,  +5.6019607665154849E+00,  +4.7866000000000004E+03,  +4.6102810989999998E+03,
  +4.7866000000000004E+03,  +5.2019335545497487E+00,  +4.7866999999999998E+03,  +2.0538150070000002E+03,
  +4.7866999999999998E+03,  +5.0911844326699596E+00,  +4.7868000000000002E+03,  +2.7948904180000000E+03,
  +4.7868000000000002E+03,  +5.3439913686668756E+00,  +4.7868999999999996E+03,  +2.3003553270000002E+03,
  +4.7868999999999996E+03,  +5.5656746824147563E+00,  +4.7870000000000000E+03,  +4.3500917939999999E+03,
  +4.7870000000000000E+03,  +5.3194641074101661E+00,  +4.7871000000000004E+03,  +4.0435256840000002E+03,
  +4.7871000000000004E+03,  +5.4818263603675490E+00,  +4.7871999999999998E+03,  +4.0235527139999999E+03,
  +4.7871999999999998E+03,  +5.6179241465091261E+00,  +4.7873000000000002E+03,  +4.5379699940000000E+03,
  +4.7873000000000002E+03,  +5.1425772703990456E+00,  +4.7873999999999996E+03,  +3.2806482930000002E+03,
  +4.7873999999999996E+03,  +5.2726406642471098E+00,  +4.7875000000000000E+03,  +2.5082730630000001E+03,
  +4.7875000000000000E+03,  +4.9175906718510349E+00,  +4.7876000000000004E+03,  +3.0811365460000002E+03,
  +4.7876000000000004E+03,  +5.2061041345560559E+00,  +4.7876999999999998E+03,  +2.2011291369999999E+03,
  +4.7876999999999998E+03,  +5.4069046841694410E+00,  +4.7878000000000002E+03,  +3.8248788920000002E+03,
  +4.7878000000000002E+03,  +5.2284811550509422E+00,  +4.7878999999999996E+03,  +2.1049923229999999E+03,
  +4.7878999999999996E+03,  +5.5142309469791160E+00,  +4.7880000000000000E+03,  +4.7241729830000004E+03,
  +4.7880000000000000E+03,  +5.2692039694256625E+00,  +4.7881000000000004E+03,  +2.3807940749999998E+03,
  +4.7881000000000004E+03,  +5.2928097930146585E+00,  +4.7881999999999998E+03,  +3.5451188130000000E+03,
  +4.7881999999999998E+03,  +5.2320710584736521E+00,  +4.7883000000000002E+03,  +2.1159380540000002E+03,
  +4.7883000000000002E+03,  +5.2869139827575875E+00,  +4.7883999999999996E+03,  +3.5390062730000000E+03,
  +4.7883999999999996E+03,  +5.1636100897974941E+00,  +4.7885000000000000E+03,  +2.6870339469999999E+03,
  +4.7885000000000000E+03,  +5.2514253798399579E+00,  +4.7886000000000004E+03,  +3.9382759560000000E+03,
  +4.7886000000000004E+03,  +5.3093367185163123E+00,  +4.7886999999999998E+03,  +3.4656824569999999E+03,
  +4.7886999999999998E+03,  +5.5144428120027014E+00,  +4.7888000000000002E+03,  +4.8827831600000000E+03,
  +4.7888000000000002E+03,  +5.3035474312482744E+00,  +4.7888999999999996E+03,  +4.4958494339999997E+03,
  +4.7888999999999996E+03,  +5.3323739548115237E+00,  +4.7890000000000000E+03,  +4.8787504349999999E+03,
  +4.7890000000000000E+03,  +5.2605940487722691E+00,  +4.7891000000000004E+03,  +2.1387131660000000E+03,
  +4.7891000000000004E+03,  +5.4487652997088540E+00,  +4.7891999999999998E+03,  +4.8782000619999999E+03,
  +4.7891999999999998E+03,  +4.9941837341015738E+00,  +4.7893000000000002E+03,  +3.0909176459999999E+03,
  +4.7893000000000002E+03,  +5.5859734611006910E+00,  +4.7893999999999996E+03,  +4.5734111739999998E+03,
  +4.7893999999999996E+03,  +5.5944020929322411E+00,  +4.7895000000000000E+03,  +4.6512682459999996E+03,
  +4.7895000000000000E+03,  +5.2198846057049346E+00,  +4.7896000000000004E+03,  +3.3699443870000000E+03,
  +4.7896000000000004E+03,  +5.4387145243758690E+00,  +4.7896999999999998E+03,  +3.9302905409999998E+03,
  +4.7896999999999998E+03,  +5.2019890858750131E+00,  +4.7898000000000002E+03,  +2.4870570379999999E+03,
  +4.7898000000000002E+03,  +5.0000347555147613E+00,  +4.7898999999999996E+03,  +2.4504594059999999E+03,
  +4.7898999999999996E+03,  +5.2444401395482458E+00,  +4.7900000000000000E+03,  +2.1536992930000001E+03,
  +4.7900000000000000E+03,  +4.8995506127919954E+00,  +4.7901000000000004E+03,  +3.0800224560000001E+03,
  +4.7901000000000004E+03,  +5.3375029913488019E+00,  +4.7901999999999998E+03,  +3.6584344870000000E+03,
  +4.7901999999999998E+03,  +5.1477176239449101E+00,  +4.7903000000000002E+03,  +2.3259448020000000E+03,
  +4.7903000000000002E+03,  +5.2045750525852741E+00,  +4.7903999999999996E+03,  +3.3737164240000002E+03,
  +4.7903999999999996E+03,  +5.0778719461815474E+00,  +4.7905000000000000E+03,  +2.8834012779999998E+03,
  +4.7905000000000000E+03,  +5.0996450367971402E+00,  +4.7906000000000004E+03,  +2.7891797919999999E+03,
  +4.7906000000000004E+03,  +5.2481833196285521E+00,  +4.7906999999999998E+03,  +4.5178507700000000E+03,
  +4.7906999999999998E+03,  +5.5848743897953455E+00,  +4.7908000000000002E+03,  +4.9351381499999998E+03,
  +4.7908000000000002E+03,  +5.0636586211010659E+00,  +4.7908999999999996E+03,  +2.9199717019999998E+03,
  +4.7908999999999996E+03,  +5.1497201035761178E+00,  +4.7910000000000000E+03,  +2.5748029400000000E+03,
  +4.7910000000000000E+03,  +5.2165296676737523E+00,  +4.7911000000000004E+03,  +3.3981366360000002E+03,
  +4.7911000000000004E+03,  +5.4625667860604077E+00,  +4.7911999999999998E+03,  +4.9338561659999996E+03,
  +4.7911999999999998E+03,  +5.2798245322208501E+00,  +4.7913000000000002E+03,  +4.5794065399999999E+03,
  +4.7913000000000002E+03,  +5.4239692078926423E+00,  +4.7913999999999996E+03,  +4.9977194190000000E+03,
  +4.7913999999999996E+03,  +4.9868730703553670E+00,  +4.7915000000000000E+03,  +2.9210135249999998E+03,
  +4.7915000000000000E+03,  +5.4856626980980998E+00,  +4.7916000000000004E+03,  +4.7103380010000001E+03,
  +4.7916000000000004E+03,  +5.2410027445223264E+00,  +4.7916999999999998E+03,  +3.6337912379999998E+03,
  +4.7916999999999998E+03,  +5.5517345199627668E+00,  +4.7918000000000002E+03,  +4.1854340279999997E+03,
  +4.7918000000000002E+03,  +5.1415886368236183E+00,  +4.7918999999999996E+03,  +2.1912806320000000E+03,
  +4.7918999999999996E+03,  +5.5565599634728979E+00,  +4.7920000000000000E+03,  +4.4838962830000000E+03,
  +4.7920000000000000E+03,  +4.5787325853629541E+00,  +4.7921000000000004E+03,  +1.3134810050000001E+03,
  +4.7921000000000004E+03,  +4.3391867101947943E+00,  +4.7921999999999998E+03,  +1.0201497980000000E+03,
  +4.7921999999999998E+03,  +4.7410466613325255E+00,  +4.7923000000000002E+03,  +1.7043298460000001E+03,
  +4.7923000000000002E+03,  +4.2050314152253989E+00,  +4.7923999999999996E+03,  +1.1898618360000000E+03,
  +4.7923999999999996E+03,  +4.4790350344754719E+00,  +4.7925000000000000E+03,  +1.3957273020000000E+03,
  +4.7925000000000000E+03,  +4.7628211335433965E+00,  +4.7926000000000004E+03,  +1.5407408450000000E+03,
  +4.7926000000000004E+03,  +4.3322143391528325E+00,  +4.7926999999999998E+03,  +1.1706268150000001E+03,
  +4.7926999999999998E+03,  +4.9293525734641497E+00,  +4.7928000000000002E+03,  +1.6886717320000000E+03,
  +4.7928000000000002E+03,  +4.5629329338178151E+00,  +4.7928999999999996E+03,  +1.4780244829999999E+03,
  +4.7928999999999996E+03,  +4.6281687444353068E+00,  +4.7930000000000000E+03,  +1.3448033089999999E+03,
  +4.7930000000000000E+03,  +4.9755406098522208E+00,  +4.7931000000000004E+03,  +1.9910613679999999E+03,
  +4.7931000000000004E+03,  +4.7849652777652301E+00,  +4.7931999999999998E+03,  +1.5684524039999999E+03,
  +4.7931999999999998E+03,  +4.3442052997975038E+00,  +4.7933000000000002E+03,  +1.0272345110000001E+03,
  +4.7933000000000002E+03,  +5.1861204619197396E+00,  +4.7933999999999996E+03,  +1.9950320580000000E+03,
  +4.7933999999999996E+03,  +5.1066963836038113E+00,  +4.7935000000000000E+03,  +1.9346448750000000E+03,
  +4.7935000000000000E+03,  +4.8103277772291007E+00,  +4.7936000000000004E+03,  +1.8744467600000000E+03,
  +4.7936000000000004E+03,  +5.0657412681504050E+00,  +4.7936999999999998E+03,  +1.8733417830000001E+03,
  +4.7936999999999998E+03,  +4.3035847122368827E+00,  +4.7938000000000002E+03,  +9.9281113500000004E+02,
  +4.7938000000000002E+03,  +4.8658800549925454E+00,  +4.7938999999999996E+03,  +1.6258918710000000E+03,
  +4.7938999999999996E+03,  +4.5082501713762673E+00,  +4.7940000000000000E+03,  +1.1974313350000000E+03,
  +4.7940000000000000E+03,  +5.0039948967687522E+00,  +4.7941000000000004E+03,  +1.7752348170000000E+03,
  +4.7941000000000004E+03,  +4.6202174117813009E+00,  +4.7941999999999998E+03,  +1.3504219340000000E+03,
  +4.7941999999999998E+03,  +4.4679178857807376E+00,  +4.7943000000000002E+03,  +1.1422860340000000E+03,
  +4.7943000000000002E+03,  +5.1073958601827290E+00,  +4.7943999999999996E+03,  +1.8866767080000000E+03,
  +4.7943999999999996E+03,  +4.5118010393067527E+00,  +4.7945000000000000E+03,  +1.2049407859999999E+03,
  +4.7945000000000000E+03,  +4.5254078705424030E+00,  +4.7946000000000004E+03,  +1.1980980370000000E+03,
  +4.7946000000000004E+03,  +4.5949145831700715E+00,  +4.7946999999999998E+03,  +1.2781986860000000E+03,
  +4.7946999999999998E+03,  +5.0805472269205927E+00,  +4.7948000000000002E+03,  +1.8499081799999999E+03,
  +4.7948000000000002E+03,  +4.9132529874867581E+00,  +4.7948999999999996E+03,  +1.6863700210000000E+03,
  +4.7948999999999996E+03,  +4.4209648878740619E+00,  +4.7950000000000000E+03,  +1.2658167510000001E+03,
  +4.7950000000000000E+03,  +5.0799285958809897E+00,  +4.7951000000000004E+03,  +1.8322242719999999E+03,
  +4.7951000000000004E+03,  +4.6932071432012350E+00,  +4.7951999999999998E+03,  +1.4363786800000000E+03,
  +4.7951999999999998E+03,  +4.5491013207354030E+00,  +4.7953000000000002E+03,  +1.2207274960000000E+03,
  +4.7953000000000002E+03,  +4.5022002373728824E+00,  +4.7953999999999996E+03,  +1.1524057379999999E+03,
  +4.7953999999999996E+03,  +4.3697835956832298E+00,  +4.7955000000000000E+03,  +1.0121661890000000E+03,
  +4.7955000000000000E+03,  +5.0189621582745367E+00,  +4.7956000000000004E+03,  +1.7456700579999999E+03,
  +4.7956000000000004E+03,  +4.9903803116089360E+00,  +4.7956999999999998E+03,  +1.7393640220000000E+03,
  +4.7956999999999998E+03,  +5.0176000972438057E+00,  +4.7958000000000002E+03,  +1.7705535580000001E+03,
  +4.7958000000000002E+03,  +4.3945234646476523E+00,  +4.7958999999999996E+03,  +1.0453622390000000E+03,
  +4.7958999999999996E+03,  +4.9199772176847087E+00,  +4.7960000000000000E+03,  +1.6365930260000000E+03,
  +4.7960000000000000E+03,  +5.2147914073959907E+00,  +4.7961000000000004E+03,  +1.9831073530000001E+03,
  +4.7961000000000004E+03,  +4.5781124863300304E+00,  +4.7961999999999998E+03,  +1.4401909230000001E+03,
  +4.7961999999999998E+03,  +4.9739738765191213E+00,  +4.7963000000000002E+03,  +1.8226158660000001E+03,
  +4.7963000000000002E+03,  +4.6037070017054367E+00,  +4.7963999999999996E+03,  +1.2396078560000001E+03,
  +4.7963999999999996E+03,  +4.8920027917094044E+00,  +4.7965000000000000E+03,  +1.8001799380000000E+03,
  +4.7965000000000000E+03,  +4.8688196801150925E+00,  +4.7966000000000004E+03,  +1.5801652489999999E+03,
  +4.7966000000000004E+03,  +4.8400521165526014E+00,  +4.7966999999999998E+03,  +1.5535157030000000E+03,
  +4.7966999999999998E+03,  +4.7451192287352013E+00,  +4.7968000000000002E+03,  +1.4314353030000000E+03,
  +4.7968000000000002E+03,  +4.5739424081859763E+00,  +4.7968999999999996E+03,  +1.1940226470000000E+03,
  +4.7968999999999996E+03,  +5.0064131550967730E+00,  +4.7970000000000000E+03,  +1.6966829949999999E+03,
  +4.7970000000000000E+03,  +5.2282794523650065E+00,  +4.7971000000000004E+03,  +1.9645586320000000E+03,
  +4.7971000000000004E+03,  +4.5873247914019375E+00,  +4.7971999999999998E+03,  +1.4166241940000000E+03,
  +4.7971999999999998E+03,  +4.4822066702850529E+00,  +4.7973000000000002E+03,  +1.2996337109999999E+03,
  +4.7973000000000002E+03,  +4.8591810478913162E+00,  +4.7973999999999996E+03,  +1.6638856720000001E+03,
  +4.7973999999999996E+03,  +4.6378132387750988E+00,  +4.7975000000000000E+03,  +1.2317766150000000E+03,
  +4.7975000000000000E+03,  +4.6364450215004416E+00,  +4.7976000000000004E+03,  +1.5032161890000000E+03,
  +4.7976000000000004E+03,  +4.8089749662466641E+00,  +4.7976999999999998E+03,  +1.4631872760000001E+03,
  +4.7976999999999998E+03,  +5.1488725222308647E+00,  +4.7978000000000002E+03,  +1.8217230350000000E+03,
  +4.7978000000000002E+03,  +4.7599645549827709E+00,  +4.7978999999999996E+03,  +1.4089407360000000E+03,
  +4.7978999999999996E+03,  +4.8659969635575839E+00,  +4.7980000000000000E+03,  +1.6663804170000001E+03,
  +4.7980000000000000E+03,  +5.2015654278844838E+00,  +4.7981000000000004E+03,  +1.8646485769999999E+03,
  +4.7981000000000004E+03,  +4.8161363954862839E+00,  +4.7981999999999998E+03,  +1.4788911840000001E+03,
  +4.7981999999999998E+03,  +4.5808119500569831E+00,  +4.7983000000000002E+03,  +1.1526756120000000E+03,
  +4.7983000000000002E+03,  +4.8318332210546782E+00,  +4.7983999999999996E+03,  +1.4529587110000000E+03,
  +4.7983999999999996E+03,  +4.9977836197382119E+00,  +4.7985000000000000E+03,  +1.6384383510000000E+03,
  +4.7985000000000000E+03,  +4.6438135056081009E+00,  +4.7986000000000004E+03,  +1.2133162970000001E+03,
  +4.7986000000000004E+03,  +4.9734186221295866E+00,  +4.7986999999999998E+03,  +1.6025230979999999E+03,
  +4.7986999999999998E+03,  +5.2627826212057212E+00,  +4.7988000000000002E+03,  +1.9147685680000000E+03,
  +4.7988000000000002E+03,  +4.8394065092019360E+00,  +4.7988999999999996E+03,  +1.4773117720000000E+03,
  +4.7988999999999996E+03,  +5.0949877621490760E+00,  +4.7990000000000000E+03,  +1.7213996350000000E+03,
  +4.7990000000000000E+03,  +4.4494971850204461E+00,  +4.7991000000000004E+03,  +1.0043853690000000E+03,
  +4.7991000000000004E+03,  +4.9373286888586723E+00,  +4.7991999999999998E+03,  +1.5454269710000001E+03,
  +4.7991999999999998E+03,  +4.4772367518063545E+00,  +4.7993000000000002E+03,  +1.0144181980000000E+03,
  +4.7993000000000002E+03,  +4.7323898665379449E+00,  +4.7993999999999996E+03,  +1.2548797589999999E+03,
  +4.7993999999999996E+03,  +4.5451640913203608E+00,  +4.7995000000000000E+03,  +1.0589345510000001E+03,
  +4.7995000000000000E+03,  +4.6043055993216857E+00,  +4.7996000000000004E+03,  +1.1056705440000001E+03,
  +4.7996000000000004E+03,  +5.0856790118150839E+00,  +4.7996999999999998E+03,  +1.9740542320000000E+03,
  +4.7996999999999998E+03,  +4.5476889921872692E+00,  +4.7998000000000002E+03,  +1.0432217120000000E+03,
  +4.7998000000000002E+03,  +4.4293817516245957E+00,  +4.7998999999999996E+03,  +1.0954583200000000E+03,
  +4.7998999999999996E+03,  +4.6411087994970837E+00,  +4.8000000000000000E+03,  +1.2936003880000001E+03,
  +4.8000000000000000E+03,  +5.1326813979173744E+00,  +4.8001000000000004E+03,  +1.6775707250000000E+03,
  +4.8001000000000004E+03,  +4.5046755124681699E+00,  +4.8001999999999998E+03,  +1.0083637830000000E+03,
  +4.8001999999999998E+03,  +4.3263130693521870E+00,  +4.8003000000000002E+03,  +9.9595120729999996E+02,
  +4.8003000000000002E+03,  +4.6294775343028132E+00,  +4.8003999999999996E+03,  +1.2620547879999999E+03,
  +4.8003999999999996E+03,  +4.7411794779039393E+00,  +4.8005000000000000E+03,  +1.3986693980000000E+03,
  +4.8005000000000000E+03,  +5.2052674730093651E+00,  +4.8006000000000004E+03,  +1.7398124730000000E+03,
  +4.8006000000000004E+03,  +5.0109482225774657E+00,  +4.8006999999999998E+03,  +1.5796977300000001E+03,
  +4.8006999999999998E+03,  +4.3984031183680417E+00,  +4.8008000000000002E+03,  +9.1845819879999999E+02,
  +4.8008000000000002E+03,  +4.9615154112909803E+00,  +4.8008999999999996E+03,  +1.7082899680000000E+03,
  +4.8008999999999996E+03,  +5.2983216380005809E+00,  +4.8010000000000000E+03,  +1.8628858319999999E+03,
  +4.8010000000000000E+03,  +4.8927418252165884E+00,  +4.8011000000000004E+03,  +1.5999014390000000E+03,
  +4.8011000000000004E+03,  +4.0599165534596393E+00,  +4.8011999999999998E+03,  +9.0347909030000005E+02,
  +4.8011999999999998E+03,  +4.9098166878326115E+00,  +4.8013000000000002E+03,  +1.4090687490000000E+03,
  +4.8013000000000002E+03,  +5.2909650190819191E+00,  +4.8013999999999996E+03,  +1.8182884489999999E+03,
  +4.8013999999999996E+03,  +4.9681470617640224E+00,  +4.8015000000000000E+03,  +1.6591054420000000E+03,
  +4.8015000000000000E+03,  +5.3434661714699807E+00,  +4.8016000000000004E+03,  +1.8743776580000001E+03,
  +4.8016000000000004E+03,  +4.9529220684454360E+00,  +4.8016999999999998E+03,  +1.4954282949999999E+03,
  +4.8016999999999998E+03,  +5.3156910229373926E+00,  +4.8018000000000002E+03,  +1.8461982330000001E+03,
  +4.8018000000000002E+03,  +4.6224763934318940E+00,  +4.8018999999999996E+03,  +1.0871260789999999E+03,
  +4.8018999999999996E+03,  +4.8889958046833542E+00,  +4.8020000000000000E+03,  +1.3488752079999999E+03,
  +4.8020000000000000E+03,  +5.4582297730520848E+00,  +4.8021000000000004E+03,  +1.9770220770000001E+03,
  +4.8021000000000004E+03,  +5.0273854508962446E+00,  +4.8021999999999998E+03,  +1.5602081659999999E+03,
  +4.8021999999999998E+03,  +4.6202636352651325E+00,  +4.8023000000000002E+03,  +1.0640758069999999E+03,
  +4.8023000000000002E+03,  +4.4950658659841958E+00,  +4.8023999999999996E+03,  +1.1333654440000000E+03,
  +4.8023999999999996E+03,  +4.5211995165298164E+00,  +4.8025000000000000E+03,  +1.0941777589999999E+03,
  +4.8025000000000000E+03,  +4.5853853538454850E+00,  +4.8026000000000004E+03,  +1.1514792359999999E+03,
  +4.8026000000000004E+03,  +4.7325995328209132E+00,  +4.8026999999999998E+03,  +1.1200147810000001E+03,
  +4.8026999999999998E+03,  +4.9638756092405636E+00,  +4.8028000000000002E+03,  +1.3892204760000000E+03,
  +4.8028000000000002E+03,  +4.7124204133734722E+00,  +4.8028999999999996E+03,  +1.1172062930000000E+03,
  +4.8028999999999996E+03,  +4.7937641851737345E+00,  +4.8030000000000000E+03,  +1.5626606770000001E+03,
  +4.8030000000000000E+03,  +5.0699932683957014E+00,  +4.8031000000000004E+03,  +1.5453731080000000E+03,
  +4.8031000000000004E+03,  +4.9383816232185564E+00,  +4.8031999999999998E+03,  +1.6915696439999999E+03,
